"CO2","growth_rate","cond__","effect1__","fit","se__","lower","upper","temperature","genotype"
733.081006464647,1.40085257714286,"1",733.081006464647,1.80527878444104,0.0822799598400909,1.59142562572369,2.05066192299328,"26","CCMP1587"
751.408031626263,1.40085257714286,"1",751.408031626263,1.80758843541175,0.0829265492521088,1.59514673553953,2.05630663111981,"26","CCMP1587"
769.735056787879,1.40085257714286,"1",769.735056787879,1.80893343626469,0.083668350744825,1.59569842321479,2.06205048143355,"26","CCMP1587"
788.062081949495,1.40085257714286,"1",788.062081949495,1.80927834002802,0.0838500826625672,1.59853455829304,2.06555821695184,"26","CCMP1587"
806.389107111111,1.40085257714286,"1",806.389107111111,1.80934923923634,0.0841270530774317,1.59946261214206,2.06896289881587,"26","CCMP1587"
824.716132272727,1.40085257714286,"1",824.716132272727,1.80902563025848,0.0845295392929788,1.59947597218754,2.07021257947083,"26","CCMP1587"
843.043157434343,1.40085257714286,"1",843.043157434343,1.80788590915395,0.0853704800272247,1.60057667239148,2.07142373958038,"26","CCMP1587"
861.37018259596,1.40085257714286,"1",861.37018259596,1.80617655661758,0.0859111769476676,1.59819298224026,2.0724031719389,"26","CCMP1587"
879.697207757576,1.40085257714286,"1",879.697207757576,1.8035714186557,0.0861718380068101,1.59662901068737,2.0720959251439,"26","CCMP1587"
898.024232919192,1.40085257714286,"1",898.024232919192,1.80092531627069,0.0865443856439067,1.59433543620917,2.06909638410214,"26","CCMP1587"
916.351258080808,1.40085257714286,"1",916.351258080808,1.79807797961544,0.0870599581508865,1.58732240593975,2.06788495946441,"26","CCMP1587"
934.678283242424,1.40085257714286,"1",934.678283242424,1.79496821487491,0.0876069273577921,1.58312259533511,2.06638821446678,"26","CCMP1587"
953.00530840404,1.40085257714286,"1",953.00530840404,1.79176586219424,0.0880380051034907,1.57689682001085,2.06213965165084,"26","CCMP1587"
971.332333565657,1.40085257714286,"1",971.332333565657,1.78829666329499,0.0884466333695361,1.57166531588948,2.06057857687329,"26","CCMP1587"
989.659358727273,1.40085257714286,"1",989.659358727273,1.78443308821853,0.0895700064991972,1.5625094886847,2.0586584120415,"26","CCMP1587"
1007.98638388889,1.40085257714286,"1",1007.98638388889,1.77996177351817,0.0899530007929615,1.5552090179343,2.05528906983643,"26","CCMP1587"
1026.3134090505,1.40085257714286,"1",1026.3134090505,1.77502929307207,0.0906402441836369,1.54486692089088,2.04831796736328,"26","CCMP1587"
1044.64043421212,1.40085257714286,"1",1044.64043421212,1.76990390922305,0.091177999353917,1.53573694556455,2.04768624162098,"26","CCMP1587"
1062.96745937374,1.40085257714286,"1",1062.96745937374,1.76433697931842,0.0914349034370284,1.52660123517485,2.04303721529786,"26","CCMP1587"
1081.29448453535,1.40085257714286,"1",1081.29448453535,1.75878547408424,0.0924310358900316,1.51800788674586,2.03844703106159,"26","CCMP1587"
1099.62150969697,1.40085257714286,"1",1099.62150969697,1.75297785785859,0.0929543151094979,1.50945718114483,2.0336242319687,"26","CCMP1587"
1117.94853485859,1.40085257714286,"1",1117.94853485859,1.74696158404013,0.0940192254537791,1.50209813967845,2.02726212803785,"26","CCMP1587"
1136.2755600202,1.40085257714286,"1",1136.2755600202,1.74042692300322,0.094771448071484,1.49415123104525,2.02264139174532,"26","CCMP1587"
1154.60258518182,1.40085257714286,"1",1154.60258518182,1.7336353617482,0.0956138036565571,1.48410269588485,2.01836759659793,"26","CCMP1587"
1172.92961034343,1.40085257714286,"1",1172.92961034343,1.72747072174202,0.0965431043399619,1.47406340745822,2.01263930428861,"26","CCMP1587"
1191.25663550505,1.40085257714286,"1",1191.25663550505,1.72106434932772,0.097476030943326,1.46355239579756,2.00757099140509,"26","CCMP1587"
1209.58366066667,1.40085257714286,"1",1209.58366066667,1.71441922035086,0.0982548055297202,1.45317456341011,2.00560731298298,"26","CCMP1587"
1227.91068582828,1.40085257714286,"1",1227.91068582828,1.70750786692023,0.099648407414177,1.4411392171272,1.99771361908073,"26","CCMP1587"
1246.2377109899,1.40085257714286,"1",1246.2377109899,1.69979368231672,0.100504984109397,1.42917365990721,1.9937050979846,"26","CCMP1587"
1264.56473615152,1.40085257714286,"1",1264.56473615152,1.69277059273769,0.101285432672323,1.41652669848501,1.99045137920655,"26","CCMP1587"
1282.89176131313,1.40085257714286,"1",1282.89176131313,1.68582617017241,0.102078458648582,1.40648997975874,1.9854402664946,"26","CCMP1587"
1301.21878647475,1.40085257714286,"1",1301.21878647475,1.67869183667004,0.103316663629788,1.39642656284957,1.97910341558201,"26","CCMP1587"
1319.54581163636,1.40085257714286,"1",1319.54581163636,1.67154420140641,0.10456277601232,1.38492068346792,1.97456610617849,"26","CCMP1587"
1337.87283679798,1.40085257714286,"1",1337.87283679798,1.66437873180915,0.105653905322419,1.37312433205458,1.9700681722422,"26","CCMP1587"
1356.1998619596,1.40085257714286,"1",1356.1998619596,1.65718961102074,0.106691604597025,1.36071239403731,1.96737340182627,"26","CCMP1587"
1374.52688712121,1.40085257714286,"1",1374.52688712121,1.64982517301611,0.107626662496985,1.34765308262694,1.9606505759975,"26","CCMP1587"
1392.85391228283,1.40085257714286,"1",1392.85391228283,1.64234806025956,0.108987520248853,1.33575867506477,1.9561850632924,"26","CCMP1587"
1411.18093744444,1.40085257714286,"1",1411.18093744444,1.63516970627345,0.110092143439785,1.32352962556479,1.95344649722906,"26","CCMP1587"
1429.50796260606,1.40085257714286,"1",1429.50796260606,1.62789761016381,0.111040273069927,1.31199171113638,1.94872823332513,"26","CCMP1587"
1447.83498776768,1.40085257714286,"1",1447.83498776768,1.62065058630514,0.112277337842289,1.30031007654615,1.94528173333987,"26","CCMP1587"
1466.16201292929,1.40085257714286,"1",1466.16201292929,1.61303190383161,0.113194701912347,1.2901298178885,1.94164765298536,"26","CCMP1587"
1484.48903809091,1.40085257714286,"1",1484.48903809091,1.60519493146906,0.114782289073681,1.27858395932427,1.93780550524335,"26","CCMP1587"
1502.81606325253,1.40085257714286,"1",1502.81606325253,1.59747241629264,0.115843364819612,1.26773092049122,1.93182840995331,"26","CCMP1587"
1521.14308841414,1.40085257714286,"1",1521.14308841414,1.5896956842707,0.116734350654735,1.25702562794234,1.92707873578393,"26","CCMP1587"
1539.47011357576,1.40085257714286,"1",1539.47011357576,1.5821484307859,0.118301358370392,1.2454449250611,1.92408004351969,"26","CCMP1587"
1557.79713873737,1.40085257714286,"1",1557.79713873737,1.57447537042375,0.119606673869882,1.23480971358974,1.92197064446678,"26","CCMP1587"
1576.12416389899,1.40085257714286,"1",1576.12416389899,1.56694015085868,0.121085949780701,1.22535911985235,1.91658341082909,"26","CCMP1587"
1594.45118906061,1.40085257714286,"1",1594.45118906061,1.55932610839631,0.121928211169979,1.21516454239608,1.91195411622535,"26","CCMP1587"
1612.77821422222,1.40085257714286,"1",1612.77821422222,1.55210247721387,0.122847745460267,1.20357902271071,1.90700716955565,"26","CCMP1587"
1631.10523938384,1.40085257714286,"1",1631.10523938384,1.54452069249497,0.124158152237769,1.19008639758315,1.90413276313711,"26","CCMP1587"
1649.43226454545,1.40085257714286,"1",1649.43226454545,1.5371047032084,0.125236167526754,1.18038051624451,1.90112382413259,"26","CCMP1587"
1667.75928970707,1.40085257714286,"1",1667.75928970707,1.52994612971515,0.12605987064322,1.17090139852839,1.89740908927191,"26","CCMP1587"
1686.08631486869,1.40085257714286,"1",1686.08631486869,1.52244181174208,0.127302919932452,1.16168119388334,1.89399695719885,"26","CCMP1587"
1704.4133400303,1.40085257714286,"1",1704.4133400303,1.51520479789267,0.128320497418639,1.15119331585335,1.88926961384761,"26","CCMP1587"
1722.74036519192,1.40085257714286,"1",1722.74036519192,1.5080217796071,0.129213427469603,1.14159532523098,1.88524869368875,"26","CCMP1587"
1741.06739035354,1.40085257714286,"1",1741.06739035354,1.50080843322753,0.130401731231873,1.13209307506459,1.87974078296323,"26","CCMP1587"
1759.39441551515,1.40085257714286,"1",1759.39441551515,1.49350269141081,0.131777217650799,1.12200334250748,1.87695631878172,"26","CCMP1587"
1777.72144067677,1.40085257714286,"1",1777.72144067677,1.48617776741111,0.132712401795172,1.11275749960106,1.87034888420802,"26","CCMP1587"
1796.04846583838,1.40085257714286,"1",1796.04846583838,1.47880477489968,0.133657810285931,1.10371156948732,1.86581615652715,"26","CCMP1587"
1814.375491,1.40085257714286,"1",1814.375491,1.47179877689533,0.134587039809353,1.09466022491214,1.86153756722417,"26","CCMP1587"
0,1.58782388785714,"1",0,0,0,0,0,"30","CCMP1587"
21.6095664040404,1.58782388785714,"1",21.6095664040404,0.124745186101374,0.0286087722335242,0.0689828523475029,0.187106320943441,"30","CCMP1587"
43.2191328080808,1.58782388785714,"1",43.2191328080808,0.246165870449727,0.0525654133178983,0.139428623077062,0.357179924846798,"30","CCMP1587"
64.8286992121212,1.58782388785714,"1",64.8286992121212,0.36344293516877,0.0723913008974864,0.212241690714203,0.511753941360638,"30","CCMP1587"
86.4382656161616,1.58782388785714,"1",86.4382656161616,0.47702406613877,0.0881705927448639,0.286402196136659,0.651563100292084,"30","CCMP1587"
108.047832020202,1.58782388785714,"1",108.047832020202,0.586146001686442,0.100502467768462,0.361049750655451,0.779373502562428,"30","CCMP1587"
129.657398424242,1.58782388785714,"1",129.657398424242,0.690925243967586,0.10950250635217,0.43732753115698,0.896086736819285,"30","CCMP1587"
151.266964828283,1.58782388785714,"1",151.266964828283,0.79138598040233,0.115255762082754,0.514335421070956,1.00356939176134,"30","CCMP1587"
172.876531232323,1.58782388785714,"1",172.876531232323,0.887767316025194,0.119549885969714,0.589512314112729,1.10201325377554,"30","CCMP1587"
194.486097636364,1.58782388785714,"1",194.486097636364,0.978870823200027,0.121676978075071,0.665836197271907,1.19488286107228,"30","CCMP1587"
216.095664040404,1.58782388785714,"1",216.095664040404,1.0655979998279,0.122855344253777,0.74029447965499,1.27881747881466,"30","CCMP1587"
237.705230444444,1.58782388785714,"1",237.705230444444,1.1479419929221,0.121794909919713,0.814817142570156,1.35684658338854,"30","CCMP1587"
259.314796848485,1.58782388785714,"1",259.314796848485,1.22662509916185,0.119591962024351,0.888085260817305,1.43345405636737,"30","CCMP1587"
280.924363252525,1.58782388785714,"1",280.924363252525,1.30074478372931,0.117589604499159,0.957745047712196,1.50355751642122,"30","CCMP1587"
302.533929656566,1.58782388785714,"1",302.533929656566,1.37081428095742,0.113958104364156,1.02490588171676,1.56879345568339,"30","CCMP1587"
324.143496060606,1.58782388785714,"1",324.143496060606,1.43655351102032,0.11075951246572,1.09375389876924,1.63225179450813,"30","CCMP1587"
345.753062464646,1.58782388785714,"1",345.753062464646,1.49885737469732,0.107646323777906,1.15365127315944,1.69144548657533,"30","CCMP1587"
367.362628868687,1.58782388785714,"1",367.362628868687,1.557936146612,0.104693532402004,1.2144390850373,1.74753049146211,"30","CCMP1587"
388.972195272727,1.58782388785714,"1",388.972195272727,1.61233282122894,0.101694617025211,1.27376478436152,1.80263152884922,"30","CCMP1587"
410.581761676768,1.58782388785714,"1",410.581761676768,1.66241863231884,0.0989223930625834,1.32472426621107,1.85611813282746,"30","CCMP1587"
432.191328080808,1.58782388785714,"1",432.191328080808,1.70904678141044,0.0972277907125952,1.37640180082924,1.90420453573418,"30","CCMP1587"
453.800894484848,1.58782388785714,"1",453.800894484848,1.75182281042105,0.0952683007759217,1.42444709019136,1.95061316806204,"30","CCMP1587"
475.410460888889,1.58782388785714,"1",475.410460888889,1.79180034816296,0.0943329135351938,1.46723325582799,1.9957966132833,"30","CCMP1587"
497.020027292929,1.58782388785714,"1",497.020027292929,1.82883420995406,0.0937457540664405,1.50192057868516,2.04268320890301,"30","CCMP1587"
518.62959369697,1.58782388785714,"1",518.62959369697,1.86330198148406,0.0936954459019257,1.54462495543499,2.0795373312376,"30","CCMP1587"
540.23916010101,1.58782388785714,"1",540.23916010101,1.89524332622896,0.0943240369655972,1.58029135834883,2.11749676743576,"30","CCMP1587"
561.84872650505,1.58782388785714,"1",561.84872650505,1.92347258479454,0.0952477560488317,1.61001507578512,2.15193153763942,"30","CCMP1587"
583.458292909091,1.58782388785714,"1",583.458292909091,1.9490450261471,0.0960386282155117,1.64249610450337,2.18386177383846,"30","CCMP1587"
605.067859313131,1.58782388785714,"1",605.067859313131,1.97199817626195,0.0975116859426384,1.66633952147493,2.21464959439421,"30","CCMP1587"
626.677425717172,1.58782388785714,"1",626.677425717172,1.99265538439184,0.0987355999956368,1.6923076883543,2.23979410676502,"30","CCMP1587"
648.286992121212,1.58782388785714,"1",648.286992121212,2.01200111434055,0.0997024230941559,1.71428225972826,2.26644651701231,"30","CCMP1587"
669.896558525252,1.58782388785714,"1",669.896558525252,2.02874778127277,0.100882935979184,1.73592641222245,2.28952709123708,"30","CCMP1587"
691.506124929293,1.58782388785714,"1",691.506124929293,2.0430989119004,0.101910986970092,1.75552184405779,2.308754178017,"30","CCMP1587"
713.115691333333,1.58782388785714,"1",713.115691333333,2.0559144096612,0.103086473027944,1.77146186596384,2.32685546459653,"30","CCMP1587"
734.725257737374,1.58782388785714,"1",734.725257737374,2.0668583843231,0.10364002767751,1.78484117224387,2.34040750851492,"30","CCMP1587"
756.334824141414,1.58782388785714,"1",756.334824141414,2.07662958349007,0.103462051308131,1.79813598224125,2.3527419110066,"30","CCMP1587"
777.944390545454,1.58782388785714,"1",777.944390545454,2.08497086724423,0.103909886684846,1.81006575385646,2.3618889421681,"30","CCMP1587"
799.553956949495,1.58782388785714,"1",799.553956949495,2.09142520009155,0.103482266367445,1.82103460946295,2.37139613906872,"30","CCMP1587"
821.163523353535,1.58782388785714,"1",821.163523353535,2.09694689512683,0.103670046494808,1.82972150011194,2.37508564733838,"30","CCMP1587"
842.773089757576,1.58782388785714,"1",842.773089757576,2.10091654439618,0.103418630768538,1.83598544104357,2.37931118492663,"30","CCMP1587"
864.382656161616,1.58782388785714,"1",864.382656161616,2.10445345140655,0.102017491380042,1.8432740269999,2.38541725379985,"30","CCMP1587"
885.992222565656,1.58782388785714,"1",885.992222565656,2.10656882216252,0.101522006923404,1.84670513675043,2.3876067789148,"30","CCMP1587"
907.601788969697,1.58782388785714,"1",907.601788969697,2.10768308315424,0.101137042448173,1.85140628594884,2.38913934809878,"30","CCMP1587"
929.211355373737,1.58782388785714,"1",929.211355373737,2.10783388625138,0.100880477683813,1.85280919696881,2.38730005802552,"30","CCMP1587"
950.820921777778,1.58782388785714,"1",950.820921777778,2.10711133199563,0.100155373897783,1.85303365415905,2.38359546975598,"30","CCMP1587"
972.430488181818,1.58782388785714,"1",972.430488181818,2.10518551309836,0.0991312210358047,1.8549718147644,2.37889811560127,"30","CCMP1587"
994.040054585858,1.58782388785714,"1",994.040054585858,2.10325879802506,0.0985465211130334,1.85360494525381,2.37588175767519,"30","CCMP1587"
1015.6496209899,1.58782388785714,"1",1015.6496209899,2.10058180872014,0.0969123133933242,1.85311658376375,2.37321481442,"30","CCMP1587"
1037.25918739394,1.58782388785714,"1",1037.25918739394,2.09684731286607,0.0963186454202732,1.85443383972461,2.36693502826157,"30","CCMP1587"
1058.86875379798,1.58782388785714,"1",1058.86875379798,2.09263849514339,0.095467167019758,1.85120089578287,2.36028263333314,"30","CCMP1587"
1080.47832020202,1.58782388785714,"1",1080.47832020202,2.08791815603538,0.0945012248672449,1.84892440212088,2.35390361949124,"30","CCMP1587"
1102.08788660606,1.58782388785714,"1",1102.08788660606,2.08224614411628,0.0936668626703319,1.84428042225764,2.34580222023883,"30","CCMP1587"
1123.6974530101,1.58782388785714,"1",1123.6974530101,2.07618320955926,0.092975040295948,1.83769645307945,2.33671250372318,"30","CCMP1587"
1145.30701941414,1.58782388785714,"1",1145.30701941414,2.07024847466478,0.0923557184473672,1.83207500641504,2.33034782350861,"30","CCMP1587"
1166.91658581818,1.58782388785714,"1",1166.91658581818,2.06295540003337,0.0917083007745888,1.82513407157726,2.32301021553524,"30","CCMP1587"
1188.52615222222,1.58782388785714,"1",1188.52615222222,2.05612566794883,0.091604597063222,1.81384180033934,2.31427550858122,"30","CCMP1587"
1210.13571862626,1.58782388785714,"1",1210.13571862626,2.04847298548591,0.0912790066376842,1.80487263539736,2.30433974928211,"30","CCMP1587"
1231.7452850303,1.58782388785714,"1",1231.7452850303,2.04102757166773,0.0904580913942886,1.79490721141421,2.29699631944516,"30","CCMP1587"
1253.35485143434,1.58782388785714,"1",1253.35485143434,2.03301590739984,0.0911329246485265,1.78416136939098,2.28906360836086,"30","CCMP1587"
1274.96441783838,1.58782388785714,"1",1274.96441783838,2.0248866642397,0.0906711205536395,1.77519344013672,2.28057550892253,"30","CCMP1587"
1296.57398424242,1.58782388785714,"1",1296.57398424242,2.01638132920886,0.0910849866085267,1.76112887235342,2.27251923931738,"30","CCMP1587"
1318.18355064646,1.58782388785714,"1",1318.18355064646,2.00732448232825,0.0913847617919914,1.75015152343704,2.26545910696431,"30","CCMP1587"
1339.7931170505,1.58782388785714,"1",1339.7931170505,1.99863076206341,0.0922727585861798,1.73832956152978,2.25895305458254,"30","CCMP1587"
1361.40268345455,1.58782388785714,"1",1361.40268345455,1.98979357840008,0.0933056934071202,1.72570751938715,2.25006687915446,"30","CCMP1587"
1383.01224985859,1.58782388785714,"1",1383.01224985859,1.98047218163678,0.0944166544714227,1.71253510628495,2.2418694235237,"30","CCMP1587"
1404.62181626263,1.58782388785714,"1",1404.62181626263,1.97168246987428,0.0952494540697503,1.69604833061955,2.23272905645397,"30","CCMP1587"
1426.23138266667,1.58782388785714,"1",1426.23138266667,1.96204598279818,0.0967620357461736,1.68064060831103,2.22539058224554,"30","CCMP1587"
1447.84094907071,1.58782388785714,"1",1447.84094907071,1.95281240487129,0.0972106259980039,1.66672985688788,2.21838354487557,"30","CCMP1587"
1469.45051547475,1.58782388785714,"1",1469.45051547475,1.94357043949671,0.0988760133613751,1.65194674426389,2.21054871828811,"30","CCMP1587"
1491.06008187879,1.58782388785714,"1",1491.06008187879,1.93411877325027,0.0998358476095787,1.63837431393771,2.20310665792658,"30","CCMP1587"
1512.66964828283,1.58782388785714,"1",1512.66964828283,1.92437962447151,0.101246534921986,1.62417657362799,2.19620094449593,"30","CCMP1587"
1534.27921468687,1.58782388785714,"1",1534.27921468687,1.91466204773572,0.10267714740518,1.60872920696393,2.19192606704995,"30","CCMP1587"
1555.88878109091,1.58782388785714,"1",1555.88878109091,1.90462563590695,0.103766043397668,1.59110417757364,2.18420342812967,"30","CCMP1587"
1577.49834749495,1.58782388785714,"1",1577.49834749495,1.89493689454482,0.105042846169764,1.57674323430107,2.17723852407517,"30","CCMP1587"
1599.10791389899,1.58782388785714,"1",1599.10791389899,1.88519930825064,0.106949573343436,1.56161751804976,2.17013299551586,"30","CCMP1587"
1620.71748030303,1.58782388785714,"1",1620.71748030303,1.8750348776013,0.109028440168676,1.54844629417105,2.16679585795083,"30","CCMP1587"
1642.32704670707,1.58782388785714,"1",1642.32704670707,1.86532191925356,0.110391118033735,1.53362769739871,2.16011927507207,"30","CCMP1587"
1663.93661311111,1.58782388785714,"1",1663.93661311111,1.85530769902824,0.112479651033527,1.52146742550343,2.15440882274796,"30","CCMP1587"
1685.54617951515,1.58782388785714,"1",1685.54617951515,1.84513251481401,0.114073811054351,1.50803454524595,2.14768377771035,"30","CCMP1587"
1707.15574591919,1.58782388785714,"1",1707.15574591919,1.83528256739065,0.115519589031715,1.49431890055425,2.14055523996019,"30","CCMP1587"
1728.76531232323,1.58782388785714,"1",1728.76531232323,1.82495761360056,0.117622081373087,1.48076648609968,2.13371979608399,"30","CCMP1587"
1750.37487872727,1.58782388785714,"1",1750.37487872727,1.81488339943505,0.11902702746412,1.46679911883696,2.12719454933707,"30","CCMP1587"
1771.98444513131,1.58782388785714,"1",1771.98444513131,1.80486359150036,0.120454343168883,1.45290201006428,2.12059942562518,"30","CCMP1587"
1793.59401153535,1.58782388785714,"1",1793.59401153535,1.79469359248518,0.121826523022174,1.44016705624307,2.11500256980613,"30","CCMP1587"
1815.20357793939,1.58782388785714,"1",1815.20357793939,1.7847052227423,0.123038851590194,1.42802866413149,2.10810191253713,"30","CCMP1587"
1836.81314434343,1.58782388785714,"1",1836.81314434343,1.7747350013658,0.124946301362691,1.41378684886998,2.10310652048765,"30","CCMP1587"
1858.42271074747,1.58782388785714,"1",1858.42271074747,1.76498382968118,0.127209178141341,1.39982698676991,2.09510370615583,"30","CCMP1587"
1880.03227715151,1.58782388785714,"1",1880.03227715151,1.75490433662558,0.129430227095231,1.38588925844436,2.08850620794945,"30","CCMP1587"
1901.64184355556,1.58782388785714,"1",1901.64184355556,1.74486444232614,0.130928813746885,1.37326872697625,2.0814843028332,"30","CCMP1587"
1923.2514099596,1.58782388785714,"1",1923.2514099596,1.73485017203992,0.132824386150966,1.36051443575535,2.07262812595779,"30","CCMP1587"
1944.86097636364,1.58782388785714,"1",1944.86097636364,1.7248124317125,0.134502799575889,1.34704371946783,2.06516439906326,"30","CCMP1587"
1966.47054276768,1.58782388785714,"1",1966.47054276768,1.71496962118559,0.136532366523244,1.33489378468094,2.05763356279106,"30","CCMP1587"
1988.08010917172,1.58782388785714,"1",1988.08010917172,1.70548762172279,0.138167559174739,1.321419708227,2.05203094423776,"30","CCMP1587"
2009.68967557576,1.58782388785714,"1",2009.68967557576,1.69597345311992,0.139412451854871,1.30949242495201,2.04525148714041,"30","CCMP1587"
2031.2992419798,1.58782388785714,"1",2031.2992419798,1.68647774381065,0.141185395524053,1.29853613576184,2.04096782565916,"30","CCMP1587"
2052.90880838384,1.58782388785714,"1",2052.90880838384,1.67673635191195,0.142602364851073,1.28644751712729,2.03515481034154,"30","CCMP1587"
2074.51837478788,1.58782388785714,"1",2074.51837478788,1.66733398875382,0.144236362204819,1.27442723315119,2.03026117486448,"30","CCMP1587"
2096.12794119192,1.58782388785714,"1",2096.12794119192,1.65780855573418,0.146091281145782,1.26295303137189,2.02503250696262,"30","CCMP1587"
2117.73750759596,1.58782388785714,"1",2117.73750759596,1.64836833259906,0.147690644900823,1.25246101868594,2.02034093809386,"30","CCMP1587"
2139.347074,1.58782388785714,"1",2139.347074,1.63904302019551,0.149464042577372,1.24181736074285,2.0171401408749,"30","CCMP1587"
0,1.44889763271429,"1",0,0,0,0,0,"35","CCMP1587"
