"CO2","growth_rate","cond__","effect1__","fit","se__","lower","upper","temperature","genotype"
0,1.37587071514286,"1",0,0,0,0,0,"26","CCMP2929"
15.2926286060606,1.37587071514286,"1",15.2926286060606,0.106470049934223,0.031709371330192,0.0475697512604046,0.169880884456134,"26","CCMP2929"
30.5852572121212,1.37587071514286,"1",30.5852572121212,0.208643093227973,0.0581138986958411,0.0970058298186443,0.320968417518147,"26","CCMP2929"
45.8778858181818,1.37587071514286,"1",45.8778858181818,0.306675259396857,0.0795676243774448,0.14763611557326,0.455200009314469,"26","CCMP2929"
61.1705144242424,1.37587071514286,"1",61.1705144242424,0.40038446106474,0.0966476390135425,0.19938265626679,0.574708469770865,"26","CCMP2929"
76.463143030303,1.37587071514286,"1",76.463143030303,0.489595763335346,0.110247683574426,0.252281717893868,0.682025887500068,"26","CCMP2929"
91.7557716363636,1.37587071514286,"1",91.7557716363636,0.575245612145065,0.120601995530801,0.305510764289319,0.779635653544365,"26","CCMP2929"
107.048400242424,1.37587071514286,"1",107.048400242424,0.656903782168531,0.128122696831203,0.359432753696604,0.86773923484918,"26","CCMP2929"
122.341028848485,1.37587071514286,"1",122.341028848485,0.734248709007003,0.131690487113595,0.413335640861519,0.947753996937549,"26","CCMP2929"
137.633657454545,1.37587071514286,"1",137.633657454545,0.807356911760303,0.134131287130817,0.468203834244004,1.01931976172993,"26","CCMP2929"
152.926286060606,1.37587071514286,"1",152.926286060606,0.876406329432304,0.134793862710813,0.524835654733414,1.08576462446109,"26","CCMP2929"
168.218914666667,1.37587071514286,"1",168.218914666667,0.942140591369733,0.134243428480229,0.579783646295856,1.14602743327173,"26","CCMP2929"
183.511543272727,1.37587071514286,"1",183.511543272727,1.00417753927526,0.132181566569003,0.633689962946293,1.20211302538052,"26","CCMP2929"
198.804171878788,1.37587071514286,"1",198.804171878788,1.06288083139932,0.129781540747798,0.686834221210067,1.25307381891668,"26","CCMP2929"
214.096800484848,1.37587071514286,"1",214.096800484848,1.1177299115542,0.126484176423092,0.736094483850177,1.30035220201951,"26","CCMP2929"
229.389429090909,1.37587071514286,"1",229.389429090909,1.17055672929552,0.121459570087502,0.786883588202136,1.34493279471653,"26","CCMP2929"
244.68205769697,1.37587071514286,"1",244.68205769697,1.21955142179674,0.116936793729152,0.836118048911063,1.38803947492281,"26","CCMP2929"
259.97468630303,1.37587071514286,"1",259.97468630303,1.26561500387127,0.111795942709153,0.883612954378962,1.42757142836906,"26","CCMP2929"
275.267314909091,1.37587071514286,"1",275.267314909091,1.3093167190544,0.107127015056811,0.930034825643423,1.46511318249402,"26","CCMP2929"
290.559943515151,1.37587071514286,"1",290.559943515151,1.34998874449593,0.102556648962224,0.975146076181236,1.50039122220042,"26","CCMP2929"
305.852572121212,1.37587071514286,"1",305.852572121212,1.38849995720437,0.0976414939227016,1.01833566178358,1.53432815626614,"26","CCMP2929"
