"genotype","temperature","mumax","alpha","CO2opt"
"CCMP1587","26",1.72802468216833,91.043094460368,763.761294195032
"CCMP1587","26",1.78662607737576,58.3008440108075,739.387609082411
"CCMP1587","26",1.89479694182748,79.6082464202166,861.000727596519
"CCMP1587","26",1.76974465004448,86.7478207541187,830.359394824938
"CCMP1587","26",1.83765708901205,73.6436429733218,962.09375987937
"CCMP1587","26",1.74665450114404,66.4302719169546,848.723302790434
"CCMP1587","26",1.7340627828248,96.7592419962711,878.252947222882
"CCMP1587","26",1.89064663319807,54.1300816324703,795.491369772822
"CCMP1587","26",1.82625903338238,84.4859964025418,1234.67016361949
"CCMP1587","26",1.83339029503774,78.0391289205487,1081.81125385456
"CCMP1587","26",1.78141497575823,59.1682179533848,1120.68762438777
"CCMP1587","26",1.79898958259957,105.48376298655,949.387347730421
"CCMP1587","26",1.8700158670154,78.378820169755,1179.42621171649
"CCMP1587","26",1.86147988243348,62.9285275060998,767.044958710875
"CCMP1587","26",1.89038304739887,51.7133529354872,763.776838862561
"CCMP1587","26",1.85293860268036,88.6533236636025,825.742181032236
"CCMP1587","26",1.712588651673,80.7332407947647,843.508075579578
"CCMP1587","26",1.79859602115091,96.4545333346693,861.714159911363
"CCMP1587","26",1.758609052433,83.2877236263858,795.808015290507
"CCMP1587","26",1.80575069711637,77.8278270443815,819.369052008132
"CCMP1587","26",1.67968163451773,91.751837122593,1114.6792286033
"CCMP1587","26",1.88484379622829,64.8491454243408,650.464893113729
"CCMP1587","26",1.9109338915508,67.8511120415559,639.516127746772
"CCMP1587","26",1.56926357554266,95.034549297345,744.692704407592
"CCMP1587","26",1.54675671203144,80.5701194945531,724.681485805847
"CCMP1587","26",1.73696343498351,88.050673383271,552.469190687578
"CCMP1587","26",1.92331893891362,78.1568490543236,543.699859104472
"CCMP1587","26",1.92893362532545,75.9372525816184,622.516994800618
"CCMP1587","26",1.74446538579311,77.3961302048241,709.301086553697
"CCMP1587","26",2.10002363165924,33.8354456282891,957.807537764312
"CCMP1587","26",1.91093640563123,40.5955418886324,737.866921522659
"CCMP1587","26",2.2555400011642,35.7441696624649,1087.51809850414
"CCMP1587","26",1.58569640989904,100.45560318667,1029.28473213465
"CCMP1587","26",1.59328870067034,117.689803189652,966.331325082915
"CCMP1587","26",1.93041523776413,52.7852660686791,792.922000958387
"CCMP1587","26",1.76129388502479,64.5683417274557,805.039505870965
"CCMP1587","26",1.87478914210454,78.5995134336049,757.537818039329
"CCMP1587","26",1.73332089914546,72.3645872371908,802.546942349824
"CCMP1587","26",1.73292846179404,64.965099651562,748.870437165462
"CCMP1587","26",1.7641822337218,66.7732036810671,724.436362367174
"CCMP1587","26",1.84879237851493,64.0578798738898,811.789122134243
"CCMP1587","26",1.78802716357515,67.502262505197,828.069202193072
"CCMP1587","26",1.83241549329198,87.3911015893755,781.575438688664
"CCMP1587","26",1.8774336818532,70.7762211241953,762.882138086829
"CCMP1587","26",2.03123343126296,74.6197307594272,824.244183649973
"CCMP1587","26",2.07383614629086,71.1138723666727,824.024021329137
"CCMP1587","26",1.74594170427337,46.2031259457706,823.373925298565
"CCMP1587","26",1.64595194759142,83.2702993316044,767.488782817625
"CCMP1587","26",1.94162174789545,54.0559837880392,708.720580284847
"CCMP1587","26",1.88426348590092,53.4946021027586,928.44806107689
"CCMP1587","26",1.9413746010323,61.2222557967986,790.633819671843
"CCMP1587","26",1.9612063848763,39.229937002688,683.415799996754
"CCMP1587","26",1.98576281826051,47.2535749190658,820.026934515887
"CCMP1587","26",1.86692984541403,44.5744872134671,781.725063274949
"CCMP1587","26",2.02437401275226,68.0400867761697,801.808070341445
"CCMP1587","26",2.00096165670784,46.1058696384349,755.441903837762
"CCMP1587","26",1.68581338170079,85.1837341464809,748.747078874567
"CCMP1587","26",1.81834668541857,46.9954475593181,819.61903938665
"CCMP1587","26",1.98277277741538,61.8780879947006,790.613059357654
"CCMP1587","26",1.90297411302878,57.1688407463675,854.636423314198
"CCMP1587","26",1.8273107933512,68.7316259631772,867.932395775946
"CCMP1587","26",1.81683324887995,74.0565994807354,789.434745978914
"CCMP1587","26",1.71980341064733,118.409370167549,732.1259501533
"CCMP1587","26",1.69172366470876,117.880263598282,683.492527654697
"CCMP1587","26",1.76756124205435,113.029975323071,804.31007469284
"CCMP1587","26",1.84487719234908,61.5342818895529,848.767681222831
"CCMP1587","26",1.84596588477648,59.6229611686824,727.505752595207
"CCMP1587","26",1.92282673301597,63.7548643577471,1082.35891778696
"CCMP1587","26",1.77803355719028,71.6635802482389,986.932523223315
"CCMP1587","26",1.78139491568821,87.0593851600888,1093.66392663531
"CCMP1587","26",1.90205790238587,67.8111469612949,1059.14386513281
"CCMP1587","26",1.82132389613193,65.2531326871367,738.082681947627
"CCMP1587","26",1.75386380541133,119.099458430837,904.686147855565
"CCMP1587","26",1.78949955505162,116.591612481437,841.637315122093
"CCMP1587","26",1.91894830147886,77.344271255797,728.36660851305
"CCMP1587","26",1.8283526041734,53.9794213505955,849.859649636419
"CCMP1587","26",1.73662417936306,61.0079571539387,999.59934149451
"CCMP1587","26",1.6046486904512,53.3083684543567,717.652446576398
"CCMP1587","26",1.71097486807865,48.9204085372667,561.654571028902
"CCMP1587","26",1.70322868501887,61.8623792636552,556.806408207627
"CCMP1587","26",2.09172947007885,29.6577184289484,732.206703033518
"CCMP1587","26",1.9273153549478,62.6042807273098,809.569606686085
"CCMP1587","26",1.72152950714807,90.5217611654732,936.150030799977
"CCMP1587","26",1.87054830326838,70.232223735467,962.987781671076
"CCMP1587","26",1.81858537743261,71.2714249573336,935.449984445352
"CCMP1587","26",1.90434690170744,55.7933862473644,804.365539848716
"CCMP1587","26",1.89234123901421,50.6188861391701,726.569162213697
"CCMP1587","26",1.80241570980719,74.2375518966635,882.985209379622
"CCMP1587","26",1.778849821572,77.361357705428,910.51264817586
"CCMP1587","26",1.8858496825106,61.0899568339885,744.423523569715
"CCMP1587","26",1.87249243423949,63.4827527315221,764.039144008805
"CCMP1587","26",1.79923211171443,88.7255397236635,1254.94168134875
"CCMP1587","26",1.78562953211177,88.7102472265784,1137.6150005638
"CCMP1587","26",1.70928339110069,75.6394392118829,953.431050892229
"CCMP1587","26",1.78142561120514,76.8440367031623,862.446210015099
"CCMP1587","26",1.74243867957026,65.9168697377176,697.916575254317
"CCMP1587","26",1.76426407229591,57.96126682489,701.370972841133
"CCMP1587","26",1.92872955556347,66.441220051772,728.681542315188
"CCMP1587","26",1.90523007004429,35.6907872217942,774.548211597161
"CCMP1587","26",1.96597460306636,46.5784028891315,1015.41143725367
"CCMP1587","26",1.72438770310999,100.458634132348,868.611572604607
"CCMP1587","26",1.82047293907608,66.4305877413885,770.714210860184
"CCMP1587","26",1.72551811029323,60.7942461346909,815.414566688032
"CCMP1587","26",1.70390900821621,64.7664105664713,825.852092212067
"CCMP1587","26",1.71841773699898,62.0618628076701,775.008934711458
"CCMP1587","26",1.79933874766478,100.137242600264,913.560206259311
"CCMP1587","26",1.74398401341862,89.8671171848281,1037.579745107
"CCMP1587","26",1.80610000365192,80.6181240628434,764.816077929472
"CCMP1587","26",1.8022873154198,75.447625333585,862.126205492447
"CCMP1587","26",1.82962286799982,79.4177667143311,860.030684334422
"CCMP1587","26",1.74778724194333,73.0613062311091,712.373732693437
"CCMP1587","26",1.7338731458658,74.7896949836355,1077.1987812381
"CCMP1587","26",1.75412894346709,56.9333523586213,1025.33613079112
"CCMP1587","26",1.63931204435661,49.2318893969217,911.162933658179
"CCMP1587","26",1.65969855474007,51.507663611248,646.225477293228
"CCMP1587","26",1.95415110140769,39.1459034047134,873.079095143757
"CCMP1587","26",2.11556897506787,57.9595669351814,983.951464575318
"CCMP1587","26",1.97382166876468,39.9804894851906,982.10853097147
"CCMP1587","26",1.71750843475638,80.47176062017,960.770305657061
"CCMP1587","26",1.74831301820652,83.4159973268662,657.940693209172
"CCMP1587","26",1.79273697602301,81.2656713139894,908.809319233574
"CCMP1587","26",1.91518436323151,52.7323434177784,848.736893757174
"CCMP1587","26",2.02186124270329,45.8665430549896,849.000765961123
"CCMP1587","26",1.81923178951715,65.1021860183417,1054.90510213938
"CCMP1587","26",1.80470157714628,80.7691244595787,767.509390553295
"CCMP1587","26",1.80131148319792,110.872824932978,799.738689994127
"CCMP1587","26",1.70578242528927,44.1337362740815,741.067577543924
"CCMP1587","26",1.89303867436786,75.0662542395088,932.920346253866
"CCMP1587","26",1.76943468400948,51.8289969040826,578.884858503711
"CCMP1587","26",1.77155433561835,65.7149969696332,960.9715996141
"CCMP1587","26",1.88875110478134,60.5081478004506,1042.1285908914
"CCMP1587","26",1.82106197966356,49.4873949061416,1228.93008265486
"CCMP1587","26",2.08508924483723,77.7884517357932,1201.30527074417
"CCMP1587","26",2.07808572734677,49.629235680796,1238.83332918312
"CCMP1587","26",2.00540896578269,49.1807106466081,1049.8147576153
"CCMP1587","26",2.05592142394276,48.1878673755249,1091.2490422579
"CCMP1587","26",1.90387678724839,61.9054728284673,810.929439108002
"CCMP1587","26",1.76270683629381,56.110007348425,859.621288521262
"CCMP1587","26",1.94552457723942,72.1762263763132,628.835696203646
"CCMP1587","26",1.88941440356447,68.7196247829123,672.867604370948
"CCMP1587","26",1.79915668080082,62.2097168591011,647.801304428058
"CCMP1587","26",1.78997621470064,54.9309290621286,854.180101453292
"CCMP1587","26",1.82422529149157,93.4440151410495,950.805470897643
"CCMP1587","26",1.8522993790433,92.0680127114023,912.238427565776
"CCMP1587","26",1.84502776952977,46.5871999381252,850.16264000144
"CCMP1587","26",1.96283620253158,56.2172791795216,761.33542367772
"CCMP1587","26",1.82188306222359,66.2664380430561,807.953031354791
"CCMP1587","26",1.83003029180342,76.650313227401,855.080896153609
"CCMP1587","26",1.80391394404141,71.0176439045127,712.973038395849
"CCMP1587","26",1.85984190198115,79.4952394881838,731.749638604052
"CCMP1587","26",1.74242892201905,72.2417054319948,734.410475528223
"CCMP1587","26",1.81382411885147,81.1497401083384,737.012679113944
"CCMP1587","26",1.89171997689448,52.1700982455914,853.240402750129
"CCMP1587","26",1.73656786931722,67.8105613073783,702.811434993849
"CCMP1587","26",1.91751953456332,37.0995485086578,830.623988798848
"CCMP1587","26",1.87270932073886,67.5872891244349,738.045609013763
"CCMP1587","26",1.82280025399444,60.4989563802712,836.485808088806
"CCMP1587","26",1.86586663384262,66.6294583727816,679.390256069825
"CCMP1587","26",1.86131527982532,82.2460453779631,869.928819191716
"CCMP1587","26",1.68948340924559,36.302767114159,1062.29720380081
"CCMP1587","26",1.82964672026886,60.3835829881787,749.434567448958
"CCMP1587","26",1.85055157561196,93.4192582548362,702.051992014207
"CCMP1587","26",1.84225781735467,85.4445517929814,696.221134892566
"CCMP1587","26",1.83422499412943,75.6466821103025,689.309572201522
"CCMP1587","26",1.82675454888494,73.3902922251515,726.650274842222
"CCMP1587","26",1.77648618905492,63.927257224727,667.661660003254
"CCMP1587","26",1.83055147290729,40.4199771494933,767.013146637089
"CCMP1587","26",2.05393709771798,55.918452702895,687.611213487135
"CCMP1587","26",1.6539699377547,75.1151530943785,780.049715523814
"CCMP1587","26",1.83150167225575,69.9559586791421,1206.48612165159
"CCMP1587","26",1.96649490026207,66.4720866765331,1091.30739048818
"CCMP1587","26",1.87539308926768,58.3423004720937,1202.67094225364
"CCMP1587","26",1.92659288363243,97.0663170443476,1315.41029232224
"CCMP1587","26",1.89852358192335,89.6866529673771,1241.40577959887
"CCMP1587","26",1.89005441487214,37.1820174351919,700.499002859685
"CCMP1587","26",1.8760922224716,96.8070841177032,837.264187046072
"CCMP1587","26",1.89379557331093,109.071213014522,872.859693582529
"CCMP1587","26",1.79610644310418,88.9976808208697,968.498155199527
"CCMP1587","26",1.87194634257486,71.4357147658879,935.043398513452
"CCMP1587","26",1.90275402047366,77.4495426545842,863.273224206353
"CCMP1587","26",1.80089639208038,70.1650956113966,734.635282299761
"CCMP1587","26",1.7860930615548,73.5698689433777,638.215313641957
"CCMP1587","26",1.76679651360773,75.8841744391964,698.938547561535
"CCMP1587","26",1.89415196219645,56.655469740435,788.576957990929
"CCMP1587","26",1.7644014922265,57.109143028448,783.120836738536
"CCMP1587","26",1.92582445461161,70.2510408655411,810.532065485507
"CCMP1587","26",1.66481649509827,88.7932602829543,932.994385885881
"CCMP1587","26",1.6997639262186,101.550890444827,896.774425521464
"CCMP1587","26",1.78878786622879,69.1148897234622,740.403594096646
"CCMP1587","26",1.84763172972831,61.4914363997115,760.234694405043
"CCMP1587","26",1.89914289770618,56.7894941561491,801.838376055236
"CCMP1587","26",1.69690822278117,97.7710333683605,836.003268146424
"CCMP1587","26",1.7906973754293,62.7089617541953,777.864965962392
"CCMP1587","26",1.78406242335129,74.4192983026265,838.043386176378
"CCMP1587","26",1.79901778394018,74.216228698653,765.187228519877
"CCMP1587","26",1.82341629792683,70.9751320930469,785.829551055332
"CCMP1587","26",1.83718089594621,60.7498673539154,768.938925414936
"CCMP1587","26",1.84624349413919,67.1554219460286,774.621135683041
"CCMP1587","26",2.00123525799515,45.5479362220169,839.723966857038
"CCMP1587","26",1.83158761887309,55.1431208434866,853.406374009409
"CCMP1587","26",1.81770796765038,44.7945384883541,778.05544558011
"CCMP1587","26",1.7863421951603,64.7879547590958,799.099369952937
"CCMP1587","26",1.85528241986013,42.333415955953,822.343883275929
"CCMP1587","26",1.80917424085521,77.7376333310197,759.552209673924
